0.156850,-1.250194,1.012811,1.463801,0.082451,0.750117,1.568879,0.279951,0.364704,1.655165,0.038350,-0.177942,1.573097,-0.059058,0.352432,1.174646,0.100859,0.959888
1.441942,-0.335558,0.806874,1.517874,-0.415325,0.434500,1.609913,-0.217825,0.248121,1.399757,-0.496243,-0.754335,1.503685,-0.548398,0.241985,1.494481,-0.609374,0.091655
1.457282,-0.435267,0.709466,1.564277,-0.408422,0.386563,1.637908,-0.176024,0.219359,1.446927,-0.410340,-0.698728,1.543568,-0.630466,0.198651,1.534364,-0.474767,0.182927
1.414330,-0.503913,0.760471,1.546253,-0.210539,0.498544,1.583452,-0.087820,0.408039,1.480291,-0.327121,-0.636986,1.513272,-0.456359,0.447155,1.533981,-0.384646,0.211689
1.535515,-0.333641,0.562204,1.448461,-0.326738,0.750884,1.530529,-0.039117,0.484354,1.423918,-0.359335,-0.760087,1.563893,-0.277267,0.233932,1.559675,-0.546481,-0.097024
1.487194,-0.392316,0.643888,1.563510,-0.410723,0.492408,1.673573,0.044485,0.131922,1.521709,-0.293757,-0.707549,1.625253,-0.475534,0.047553,1.578850,-0.429131,0.018408
-0.242752,-1.238689,1.036204,0.958354,-0.502762,1.324209,1.358340,-0.220893,0.896995,1.639058,-0.147262,-0.259243,1.489879,-0.322519,0.674185,1.439257,-0.193282,0.699112
0.687990,-0.781180,1.356423,1.615665,-0.231631,0.235083,1.659384,-0.181010,-0.079767,1.458432,-0.532675,-0.674568,1.535898,-0.610141,-0.243519,1.514039,-0.613209,-0.228563
0.065578,-1.185000,1.171961,0.774277,-0.215141,1.569262,0.827199,0.008053,1.447694,1.553923,-0.162985,-0.409189,1.153170,-0.118117,1.180015,0.872068,0.038350,1.285092
-0.046019,-1.501384,-0.539961,-0.366238,-0.152631,1.665903,-0.314850,-0.068262,1.589204,1.508670,-0.025694,0.693743,-0.003835,0.016490,1.597641,0.493942,0.505063,1.333413
-0.404204,-1.621034,-0.825282,-0.209772,-0.105845,1.568879,-0.505830,0.519252,1.604160,1.456515,0.713685,0.357801,-0.449073,1.235622,1.852282,0.399219,2.131850,0.577544
1.217981,-0.977146,-0.401519,0.071330,-0.483971,1.602243,-0.055607,-0.544563,1.487194,1.502534,-0.418010,-0.630466,0.241602,-0.232015,1.581534,0.761621,0.247354,1.285476
0.712918,-1.041573,-1.147801,-0.545714,-0.337859,2.196277,-0.659995,-0.852126,2.024088,1.735316,-0.354350,0.420311,-0.732092,-0.386947,2.381505,-0.663830,0.730558,2.314010
1.176947,-1.066884,0.008437,0.803806,-0.285320,1.379432,0.782714,-0.087437,1.074170,1.650180,-0.118500,-0.266913,0.807257,0.039884,1.152787,1.004757,0.529223,0.865932
0.742830,-1.423151,0.223194,-0.101243,-0.047553,1.658617,-0.383879,-0.116966,1.477990,1.658233,-0.012655,0.109296,-0.059442,0.297592,1.559291,0.311398,0.867850,1.154704
1.215296,-1.118272,0.069796,0.458660,-0.278801,1.602626,0.039117,-0.241602,1.570796,1.617583,-0.195966,-0.357418,0.166820,0.046019,1.606845,0.587131,0.504680,1.285859
0.978296,-1.257481,0.427597,0.563738,0.279185,1.539350,0.249655,0.373908,1.516724,1.655549,0.212840,-0.091272,0.437185,0.549549,1.448078,0.652709,0.975612,0.985966
1.265918,-0.728641,-0.434884,-0.234316,-0.715986,1.525544,-0.325971,-0.724422,1.380199,1.387102,-0.606306,-0.585214,-0.342461,-0.299510,1.524393,0.180243,0.059825,1.436190
1.366010,-0.785782,-0.316767,-0.117733,-0.731709,1.542801,-0.274199,-0.710233,1.384801,1.396306,-0.460578,-0.589049,-0.444471,-0.291840,1.727262,-0.011121,0.083218,1.770981
0.442553,-1.323058,0.024544,-0.716369,-0.543413,1.943170,-0.343228,-0.876287,2.069724,1.477607,-0.562204,-0.569490,-0.271131,-0.329806,2.082762,0.170272,0.395000,0.813010
0.599403,-1.416248,-0.359335,-0.327888,-0.458660,1.581918,-0.528073,-0.420694,1.412796,1.624869,-0.298743,0.250039,-0.477068,-0.209772,1.540117,0.180626,0.231631,1.483359
0.582913,-1.461500,-0.292223,-0.441403,-0.500078,1.514423,-0.492791,-0.351282,1.427753,1.608379,-0.254641,0.280718,-0.420311,-0.180626,1.508287,-0.195966,0.197884,1.435039
0.599786,-1.429287,-0.306413,0.159534,-0.625097,1.529762,-0.055990,-0.390015,1.501000,1.601476,-0.332490,0.264228,0.036816,-0.297976,1.571947,0.592117,0.062893,1.331879
0.320218,-1.552772,-0.282636,-0.431816,-0.179476,1.601476,-0.534592,-0.207854,1.471855,1.590355,-0.129238,0.444087,-0.324820,0.020325,1.565044,0.394233,0.396534,1.381733
0.365087,-1.461117,-0.551083,-0.941864,-0.172956,1.288544,-1.015879,-0.015723,1.109452,1.561976,-0.167971,0.497393,-0.583680,0.142660,1.439257,0.092039,0.495476,1.339165
0.424146,-1.464568,-0.358185,-1.014728,-0.293374,1.188068,-1.031219,-0.197884,1.093345,1.617583,-0.048704,0.314850,-0.959505,0.018408,1.231787,-0.762388,0.497010,1.144733
0.529990,-1.422384,-0.318301,-0.920005,-0.237767,1.305418,-1.048859,-0.056374,1.091427,1.622568,-0.126937,0.316767,-0.875136,0.070563,1.321908,-0.676102,0.450607,1.219898
1.071486,-1.297364,0.235850,-0.888175,-0.507364,1.289311,-0.913869,-0.479369,1.147801,1.582301,-0.324820,-0.421461,-0.784248,-0.080534,1.342617,-0.275350,0.345146,1.369078
0.934961,-1.332262,0.078617,-0.966408,-0.377743,1.225651,-1.073020,-0.399602,1.045024,1.617583,-0.221277,-0.340160,-0.946083,-0.003068,1.296214,-0.022243,0.418777,1.409728
1.116355,-1.146267,0.060592,-0.885107,-0.528840,1.296981,-0.967558,-0.546481,1.135913,1.524393,-0.366621,-0.470549,-0.928825,-0.225495,1.346835,-0.116583,0.154932,1.511355
1.017796,-1.260165,0.085519,-0.911185,-0.428748,1.263233,-0.967942,-0.430665,1.076855,1.597641,-0.229714,-0.402286,-0.779646,-0.102010,1.348753,0.045636,0.296825,1.394772
1.047325,-1.232937,0.074782,-0.994020,-0.542646,1.214146,-1.130544,-0.436418,1.018563,1.575398,-0.230097,-0.399219,-0.894694,-0.040267,1.357956,-0.189447,0.332874,1.468787
1.075704,-1.242524,-0.025311,-0.789233,-0.322519,1.270903,-0.880505,-0.263845,1.099481,1.608762,-0.260777,-0.439485,-0.721354,-0.050238,1.300816,-0.094723,0.266146,1.397073
1.058830,-1.251345,0.135757,-0.804956,-0.465947,1.303884,-0.976762,-0.350131,1.150869,1.583452,-0.250422,-0.418010,-0.780029,-0.045636,1.368694,0.049087,0.419160,1.406660
1.076088,-1.196505,-0.109680,-0.934194,-0.427597,1.525544,-1.208010,-0.379277,1.510204,1.571947,-0.245820,-0.365471,-1.142816,-0.178325,1.906355,-0.362019,0.322903,2.080461
1.065733,-1.180398,0.013039,-0.928058,-0.442937,1.224117,-0.992102,-0.384646,1.087209,1.583835,-0.261160,-0.419160,-0.903131,-0.051388,1.294680,-0.199418,0.423762,1.422000
0.493558,-1.540117,0.009587,-0.602854,0.163369,1.510971,-0.923840,0.196733,1.214529,1.632156,0.183694,-0.156466,-0.769291,0.315617,1.325359,-0.569107,0.545330,1.220282
0.546097,-1.409728,-0.393466,-0.898913,-0.020325,1.320374,-1.080689,-0.011505,1.033520,1.652481,-0.014189,0.079384,-0.997088,0.235850,1.118272,-0.673418,0.541112,1.157772
0.560286,-1.510204,-0.215141,-0.831801,0.034898,1.441175,-1.005908,0.036816,1.223733,1.648646,0.046019,0.050238,-0.862864,0.285320,1.303500,-0.674185,0.607073,1.152020
1.082223,-1.232170,0.266529,1.288160,0.278034,1.079922,-0.864782,0.300277,1.273588,1.577699,0.360485,-0.337092,-0.731325,0.517719,1.310403,-0.352049,0.883956,1.125558
1.398223,-0.691058,-0.409189,1.050777,-0.425296,1.236005,-0.851743,-0.533442,1.166592,1.513656,-0.379660,-0.622029,-0.366238,-0.162602,1.547787,0.301427,0.377359,1.430054
1.442709,-0.697194,-0.340160,1.138981,-0.361252,1.158922,-0.597102,-0.532675,1.412413,1.471088,-0.245053,-0.593267,-0.578694,-0.139209,2.076243,-0.006903,0.518102,2.115743
1.339932,-0.889709,-0.225879,1.129777,-0.494325,1.145884,-0.582146,-0.664981,1.338398,1.510588,-0.360485,-0.573709,-0.491257,-0.222811,1.628321,-0.111981,0.418010,1.918243
1.003607,-1.185767,0.446388,1.461117,0.046019,0.763539,-1.243291,0.131155,0.780413,1.654398,0.184078,-0.243903,-1.138981,0.585597,0.815311,-0.838321,1.077238,0.576393
1.142049,-1.179631,0.119651,1.526311,0.118117,0.649257,-0.820296,0.146879,1.282024,1.657083,0.167971,-0.114665,-0.848675,0.639286,1.129777,-0.650791,0.976379,0.878587
1.259398,-0.855578,0.705631,1.583068,0.000767,0.438719,-0.582913,0.078617,1.418165,1.568495,0.183311,-0.555301,-0.507364,0.437185,1.430437,-0.365854,0.802272,1.160840
1.263233,-1.015112,0.042184,0.815694,-0.347447,1.457665,-0.594418,-0.335558,1.377131,1.571180,-0.021092,-0.587898,-0.426830,-0.106612,1.503685,0.340160,0.302961,1.434656
1.017796,-1.230253,0.092039,1.575782,-0.319451,0.323286,-0.385796,0.077466,1.487194,1.626787,0.149563,-0.421845,-0.401519,0.117733,1.567345,0.621646,0.582529,1.186151
1.513272,-0.438719,-0.399602,1.436190,-0.432583,0.749733,-0.523471,-0.566806,1.346068,1.435039,-0.259626,-0.822981,-0.458660,-0.121951,1.536665,0.171422,0.368155,1.418932
1.571180,-0.379277,-0.154165,1.588437,-0.410340,0.406505,-0.515034,-0.451374,1.357956,1.443476,-0.213607,-0.878971,-0.499694,-0.062893,1.491413,0.089738,0.401519,1.405510
1.606845,-0.248888,-0.174107,1.659767,-0.424529,0.322903,-0.352049,-0.580995,1.412029,1.341850,-0.267296,-1.106000,-0.354350,-0.246971,1.971549,0.250039,0.139209,1.492180
1.572714,-0.407272,-0.120801,1.526694,-0.210539,0.619728,-0.625097,-0.379277,1.357190,1.419699,-0.110447,-0.863631,-0.615893,0.060592,1.466102,0.003835,0.543796,1.380966
0.948767,-1.255180,0.542262,1.144733,0.021092,1.215296,-1.054228,0.158767,1.078388,1.604160,0.139209,-0.452524,-0.118884,0.252723,1.570796,0.441019,0.469015,1.359874
1.195738,-1.068418,0.391932,1.295447,0.182927,1.036588,-1.317689,0.100476,0.684922,1.591505,0.220126,-0.459811,-1.048092,0.458660,0.995937,-0.950685,0.537277,0.918088
1.399757,-0.760471,-0.069413,1.584602,-0.373908,0.343612,-0.273816,-0.371223,1.459583,1.458816,-0.258092,-0.824131,0.000000,-0.204403,1.570796,0.670733,0.165286,1.327277
1.413563,-0.778495,0.213990,1.590355,-0.510432,0.309097,-0.365854,-0.480519,1.392855,1.443859,-0.308330,-0.873219,-0.026461,-0.184078,1.546253,0.686456,0.097024,1.311554
1.466486,-0.718670,0.080917,1.581151,-0.320985,0.316000,-0.276884,-0.483971,1.442325,1.407427,-0.237000,-0.872452,-0.030296,-0.154549,1.581534,0.732092,0.212073,1.297364
1.035054,-1.285092,0.090505,1.507520,-0.053306,0.696427,-0.976379,-0.136141,1.238689,1.629855,0.059442,-0.285320,-1.042723,0.214374,1.213379,-0.997471,0.547248,0.990568
1.135913,-1.177714,0.266146,1.500233,-0.064044,0.681854,-0.681854,0.057524,1.375214,1.544719,0.177558,-0.567956,-0.826816,0.150714,1.321908,-0.918088,0.459811,1.043107
1.129393,-1.163908,0.357034,1.369078,-0.128854,0.943398,-0.650024,-0.016490,1.381350,1.541267,0.160684,-0.602087,-0.739379,0.160684,1.364476,-0.831801,0.431432,1.104466
0.177942,-0.564505,1.137063,0.319068,0.969476,0.089738,-0.329806,0.325587,-0.353199,1.224500,0.813010,-0.342078,-0.042568,0.825665,-0.309864,0.090505,1.076471,-0.247354
0.630850,-1.550855,-0.043718,-1.474923,-0.327505,0.842922,-1.547020,-0.465180,0.245437,1.430437,-0.626631,0.464413,-1.493330,-0.198651,0.434884,-1.375214,0.319451,0.638520
0.509665,-1.516340,-0.286087,-1.310403,-0.277267,1.005141,-1.488728,-0.416092,0.325587,1.439641,-0.559136,0.590966,-1.522476,-0.172189,0.529990,-0.967558,0.347063,1.078772
0.560670,-1.511355,-0.202869,-1.148568,-0.243136,1.044257,-1.187685,-0.478986,0.790384,1.501000,-0.446772,0.439102,-1.349903,-0.298743,0.854427,-1.036204,0.332490,1.114821
0.250806,-1.476073,-0.363553,-0.855194,-0.105078,1.325743,-1.267452,-0.192515,0.589816,1.462651,-0.312932,0.687990,-1.252879,0.024160,0.711384,-0.714068,0.487806,1.057296
0.514267,-1.473005,-0.158767,-0.265762,-0.445238,1.580767,-0.710233,-0.429898,1.297364,1.527461,-0.505063,0.403053,-0.702947,-0.320218,1.406660,-0.206320,0.283019,1.428903
0.372757,-1.531296,-0.117733,-0.213990,-0.394617,1.589588,-0.396534,-0.360102,1.400908,1.567728,-0.455592,0.425296,-0.232398,-0.287238,1.531680,0.533825,0.264612,1.385568
-0.010738,-1.540500,0.296442,-1.354505,0.385029,0.591350,-1.502918,0.260393,0.120801,1.626020,0.119651,0.131922,-1.512505,0.472083,0.312932,-1.059597,0.887024,0.617811
0.148413,-1.562359,0.223194,-0.911185,0.431816,0.934578,-0.991719,0.248505,0.579845,1.671656,-0.039884,0.075932,-0.999388,0.315617,0.720587,-0.622413,0.702947,0.847141
0.025311,-1.552005,0.281485,-1.288927,0.607840,0.584447,-1.413563,0.416092,0.220126,1.664369,0.134607,0.098175,-1.341083,0.508515,0.407272,-0.890092,0.899680,0.686840
-0.081301,-1.463418,0.761238,-0.967175,-0.276117,1.208393,-1.003607,-0.399219,0.995937,1.638291,-0.308330,-0.143044,-1.055379,-0.203636,1.121340,-0.844456,0.184078,1.220282
-0.439869,-1.191136,1.033136,-1.477223,0.414175,-0.094340,-1.366010,0.497777,-0.393466,1.655932,0.055607,0.036432,-1.226418,0.839471,-0.324053,-1.216447,0.926908,-0.005752
0.005369,-1.121340,1.239073,-0.914253,0.217442,1.315005,-1.331495,0.123485,0.633151,1.632923,-0.024927,-0.322136,-1.353738,0.491641,0.363170,-1.109068,0.847524,0.494325
-0.059442,-1.106000,1.209927,-1.005141,0.469015,1.109068,-1.366010,0.330573,0.578311,1.641743,0.132689,-0.271515,-1.260165,0.738228,0.285704,-0.906583,0.995937,0.557986
0.694893,-1.402442,0.502379,-1.044641,0.060976,1.188068,-1.157389,-0.175641,0.868233,1.644811,-0.193282,-0.178709,-1.165058,-0.103544,0.944165,-0.437185,0.359718,1.283558
1.086442,-0.957588,0.802655,-0.483204,-0.957204,1.522859,-0.834102,-1.017029,1.193437,1.318073,-0.830267,-0.770058,-0.850976,-0.624714,1.589204,-0.350898,-0.202102,1.774432
1.172728,-0.984432,0.626248,-0.553384,-0.808024,1.354889,-0.793835,-0.802655,1.047325,1.418549,-0.638520,-0.669966,-0.840238,-0.358568,1.300049,-0.387330,-0.032981,1.430821
0.964107,-1.283558,0.642354,-0.980981,-0.613209,1.048859,-1.124791,-0.561437,0.705248,1.534748,-0.574476,-0.538044,-0.885874,-0.233932,1.107151,-0.172956,-0.032981,1.324209
0.070947,-1.585369,1.048092,-2.000694,-0.697194,1.646728,-2.088898,-1.061131,1.121340,1.397073,-0.887408,-0.326354,-2.198578,-0.214374,1.537432,-2.559447,0.281869,2.332801
0.856345,-0.949151,0.799204,-1.072636,-0.714452,1.446160,-1.346835,-0.928442,1.449612,1.315005,-0.753952,-0.672267,-1.394005,-0.385029,1.745670,-0.619728,-0.068646,1.844228
0.870151,-0.900447,1.003607,-1.045024,-0.576777,1.057680,-1.101782,-0.643121,0.730558,1.389020,-0.585214,-0.748199,-1.057680,-0.223961,1.113670,-0.709083,0.060976,1.358340
-0.968325,-0.700646,1.106767,-1.404359,0.562204,0.174107,-1.425452,0.373908,-0.151481,1.591505,0.301811,-0.308330,-1.260165,0.595952,0.469398,-0.997471,0.596719,0.826432
-0.405738,-1.038121,1.221432,-1.454214,0.341694,0.508515,-1.471088,0.041801,0.297209,1.656699,0.103544,-0.119651,-1.240607,0.396534,0.818762,-0.953369,0.543413,0.929976
-0.274583,-1.446160,0.627015,-1.474923,-0.079384,0.034131,-1.397456,-0.204786,-0.371223,1.592656,-0.207087,0.334408,-1.470704,0.156466,0.002684,-1.390554,0.229330,0.398452
-0.608607,-1.372529,0.454442,-1.493714,0.244670,-0.003835,-1.440024,0.062893,-0.350898,1.524777,0.016490,0.619728,-1.453830,0.430282,-0.063277,-1.432738,0.468631,0.134990
0.562587,-1.075704,1.076088,-1.166592,-0.261927,1.048476,-1.300049,-0.368922,0.685306,1.441175,-0.371990,-0.800354,-1.114054,0.021859,1.082607,-0.354350,0.288005,1.415864
0.674952,-1.249427,1.012811,-1.304267,-0.205553,0.965641,-1.305801,-0.395767,0.755486,1.454214,-0.436801,-0.678786,-1.007058,-0.060976,1.201107,0.033364,0.168354,1.438874
0.604772,-1.128243,1.090277,-1.159689,-0.232782,1.089126,-1.224884,-0.396151,0.853660,1.415097,-0.367772,-0.719820,-1.053078,-0.016874,1.287777,-0.437952,0.229330,1.469937
0.597869,-1.086825,0.956054,-1.079922,-0.178709,1.063816,-1.013961,-0.329039,0.920005,1.475690,-0.401903,-0.822981,-0.722888,-0.105078,1.289694,0.023777,0.121951,1.420466
0.029146,-1.349903,0.960655,-1.481825,-0.060209,0.281102,-1.474923,0.071714,-0.168738,1.600709,-0.178709,-0.394233,-1.542418,0.255408,0.029146,-1.500233,0.292990,0.133840
-0.125403,-1.157389,1.192670,-1.525927,-0.047937,-0.073631,-1.427369,0.035282,-0.429898,1.532830,-0.258476,-0.616277,-1.442325,0.245053,-0.329422,-1.459583,0.366621,-0.048704
0.097791,-1.191136,1.190753,-1.538199,-0.257709,-0.039884,-1.438490,-0.243519,-0.429515,1.516340,-0.248505,-0.650408,-1.489112,-0.018791,-0.212840,-1.496782,0.047553,-0.238534
0.126170,-1.264767,1.123257,-1.558908,-0.072097,0.026461,-1.512889,-0.064811,-0.278034,1.500233,-0.266146,-0.613209,-1.499083,0.203252,-0.171422,-1.514423,0.257325,-0.074782
1.096413,-1.139748,-0.258859,-0.651175,-0.013039,1.500233,1.276272,-0.301811,0.939947,1.592656,-0.443704,-0.412641,1.558524,-0.326354,0.377743,1.688529,-0.141510,-0.216675
0.594034,-1.181932,-0.788850,-1.013578,-0.092806,1.228719,1.074170,-0.385029,1.145117,1.604927,-0.390782,0.203252,1.432738,-0.447155,0.661913,1.547020,0.107762,0.402286
1.502918,-0.199801,-0.388097,-0.288005,0.225112,1.583068,1.637908,0.072097,0.382728,1.481825,-0.220510,-0.811476,1.657850,-0.065578,0.276884,1.616816,-0.106228,-0.149947
1.534748,-0.288388,-0.275733,-0.818379,0.024927,1.306185,1.644427,-0.307180,0.266529,1.477223,-0.356651,-0.817995,1.602243,-0.542646,-0.302194,1.584602,-0.617811,-0.376976
1.592272,-0.361252,-0.062893,-0.669583,-0.100092,1.458049,1.543568,-0.313316,0.383879,1.391321,-0.390015,-0.872452,1.565811,-0.531524,-0.048320,1.542418,-0.467097,-0.184078
1.518257,-0.455592,-0.241602,-0.442937,0.004602,1.612214,1.519408,-0.451757,0.372374,1.403976,-0.417626,-0.783097,1.459199,-0.637753,-0.023010,1.441942,-0.611675,-0.133456
1.579617,-0.436801,-0.079000,-0.837554,0.573709,1.244442,1.518257,0.563738,0.245437,1.581151,0.071714,-0.550699,1.519791,0.393850,0.436801,1.509437,0.385796,0.342845
1.427753,-0.536510,-0.258092,-0.432583,-0.685306,1.382117,1.615665,-0.009204,0.331340,1.487578,-0.254257,-0.713685,1.605694,-0.208621,0.254257,1.510588,-0.142660,0.527689
1.363325,-0.803422,0.034898,-0.707165,-0.332874,1.361791,1.665520,-0.381578,0.055990,1.512505,-0.143427,-0.731709,1.621418,-0.284553,0.172573,1.551238,0.087437,0.380811
1.431971,-0.070947,-0.665364,-0.552617,-0.633151,1.401675,1.673957,-0.128854,0.051772,1.203408,-0.571408,-1.063432,1.561209,-0.654243,0.037199,1.478374,-0.802272,-0.174874
1.500617,-0.648490,0.087053,-1.128243,0.138058,1.098330,0.700262,-0.316384,1.377131,1.558908,-0.031447,-0.612825,0.852510,-0.241602,1.379432,1.102165,0.123485,1.085291
1.459583,-0.609757,0.315617,-0.979447,0.238151,1.193437,0.717136,-0.208621,1.364859,1.552389,-0.022243,-0.635068,1.041189,-0.136141,1.218748,1.315005,0.162985,0.804573
1.450379,-0.718287,0.276884,-1.070719,0.256175,1.143966,0.610524,-0.179092,1.443092,1.581151,0.014573,-0.540345,0.909267,-0.113131,1.336097,1.209544,0.210155,0.928825
1.518641,-0.643121,0.073631,-0.732092,-0.439869,1.382500,1.606461,-0.107379,0.289922,1.320374,-0.459811,-0.919621,1.560058,-0.500845,0.271898,1.534364,-0.597869,-0.243136
1.233321,-1.030068,0.049087,-0.760854,-0.315233,1.373680,1.566578,-0.107379,0.492408,1.520175,-0.086670,-0.661146,1.598408,-0.307947,0.142277,1.377131,0.090888,0.710617
1.429287,-0.761621,-0.040267,-0.811092,-0.329422,1.330728,1.330728,-0.279568,0.880121,1.488728,-0.220510,-0.733626,1.306568,-0.368539,0.884340,0.971393,0.004602,1.164291
0.988651,-1.275122,-0.294141,-1.714224,-0.376976,0.044869,-1.427369,-0.311782,1.256714,1.605311,0.062510,0.026845,-2.307491,-0.061743,1.053845,-2.217369,0.997471,0.314466
1.428520,-0.709466,-0.018791,0.845223,0.181010,1.453447,-1.315772,-0.373524,-0.622029,1.626020,-0.187146,0.001917,-1.483743,0.181393,-0.117733,-1.362175,0.411490,0.469015
1.118272,-1.172345,0.016107,0.892393,-0.044869,1.414330,-1.329961,-0.453675,-0.555301,1.538583,-0.330573,0.482437,-1.457665,-0.066728,-0.489723,-1.435423,-0.018024,-0.707165
1.303884,-0.871301,-0.379660,0.926141,0.036049,1.466102,-1.414714,-0.238918,-0.228180,1.597641,-0.478602,0.067879,-1.154321,0.302194,-0.761621,-1.278573,0.293757,-0.082451
1.204942,-0.445621,-0.938413,1.397456,0.102393,0.906583,-1.485277,-0.233932,-0.151864,1.533214,-0.212073,-0.603621,-1.492947,0.145345,-0.058675,-1.476457,0.243903,-0.366238
